id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,new_status,new_compiles,new_files,new_secs
commons-lang-0048,commons-lang,org/apache/commons/lang3/concurrent/AbstractCircuitBreaker.java,method,"org.apache.commons.lang3.concurrent.AbstractCircuitBreaker#changeState(State)",ok,fails,2,16.8,ok,fails,2,17.2
commons-lang-0049,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JAVA_SPECIFICATION_MAINTENANCE_VERSION",ok,compiles,1,15.7,ok,compiles,1,15.8
commons-lang-0050,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,method,"org.apache.commons.lang3.time.FastDatePrinter#format(long,B)",ok,compiles,2,17.1,ok,compiles,2,16.6
commons-lang-0051,commons-lang,org/apache/commons/lang3/text/translate/EntityArrays.java,method,"org.apache.commons.lang3.text.translate.EntityArrays#EntityArrays()",ok,compiles,1,16.9,ok,compiles,1,17.1
commons-lang-0052,commons-lang,org/apache/commons/lang3/concurrent/AtomicInitializer.java,method,"org.apache.commons.lang3.concurrent.AtomicInitializer.Builder#Builder()",ok,compiles,6,16.0,ok,compiles,6,16.4
commons-lang-0053,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,method,"org.apache.commons.lang3.time.FastDatePrinter.TwentyFourHourField#TwentyFourHourField(NumberRule)",ok,compiles,2,14.6,ok,compiles,2,13.7
commons-lang-0054,commons-lang,org/apache/commons/lang3/exception/ExceptionUtils.java,method,"org.apache.commons.lang3.exception.ExceptionUtils#removeCommonFrames(List<String>,List<String>)",ok,compiles,1,16.5,ok,compiles,1,13.8
commons-lang-0055,commons-lang,org/apache/commons/lang3/concurrent/TimedSemaphore.java,method,"org.apache.commons.lang3.concurrent.TimedSemaphore#prepareAcquire()",ok,compiles,1,16.3,ok,compiles,1,13.9
commons-lang-0056,commons-lang,org/apache/commons/lang3/builder/ToStringStyle.java,field,"org.apache.commons.lang3.builder.ToStringStyle#summaryObjectEndText",ok,compiles,1,16.4,ok,compiles,1,13.5
commons-lang-0057,commons-lang,org/apache/commons/lang3/Functions.java,method,"org.apache.commons.lang3.Functions#stream(Stream<O>)",ok,compiles,2,13.6,ok,compiles,2,12.6
commons-lang-0058,commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,method,"org.apache.commons.lang3.reflect.TypeUtils#normalizeUpperBounds(Type[])",ok,compiles,2,13.8,ok,compiles,2,14.1
commons-lang-0059,commons-lang,org/apache/commons/lang3/function/Failable.java,method,"org.apache.commons.lang3.function.Failable#applyNonNull(T,FailableFunction<?superT,?extendsR,E>)",ok,compiles,2,12.5,ok,compiles,2,12.5
commons-lang-0060,commons-lang,org/apache/commons/lang3/Conversion.java,method,"org.apache.commons.lang3.Conversion#longToByteArray(long,int,byte[],int,int)",ok,compiles,1,12.8,ok,compiles,1,12.8
commons-lang-0061,commons-lang,org/apache/commons/lang3/math/NumberUtils.java,method,"org.apache.commons.lang3.math.NumberUtils#toScaledBigDecimal(Float)",ok,compiles,1,13.6,ok,compiles,1,13.1
commons-lang-0062,commons-lang,org/apache/commons/lang3/function/FailableDoublePredicate.java,method,"org.apache.commons.lang3.function.FailableDoublePredicate#test(double)",ok,compiles,1,13.6,ok,compiles,1,12.9
commons-lang-0063,commons-lang,org/apache/commons/lang3/reflect/Typed.java,method,"org.apache.commons.lang3.reflect.Typed#getType()",ok,compiles,1,13.5,ok,compiles,1,13.5
commons-lang-0064,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#indexOf(double[],double)",ok,compiles,1,14.1,ok,compiles,1,13.6
commons-lang-0065,commons-lang,org/apache/commons/lang3/builder/ToStringStyle.java,method,"org.apache.commons.lang3.builder.ToStringStyle#appendDetail(StringBuffer,String,long[])",ok,compiles,1,13.8,ok,compiles,1,14.1
commons-lang-0066,commons-lang,org/apache/commons/lang3/time/FastDateFormat.java,field,"org.apache.commons.lang3.time.FastDateFormat#LONG",ok,compiles,3,14.2,ok,compiles,3,14.9
commons-lang-0067,commons-lang,org/apache/commons/lang3/text/translate/EntityArrays.java,field,"org.apache.commons.lang3.text.translate.EntityArrays#BASIC_ESCAPE",ok,compiles,1,13.6,ok,compiles,1,14.0
commons-lang-0068,commons-lang,org/apache/commons/lang3/SystemUtils.java,field,"org.apache.commons.lang3.SystemUtils#IS_OS_SOLARIS",ok,compiles,1,12.4,ok,compiles,1,13.4
commons-lang-0069,commons-lang,org/apache/commons/lang3/concurrent/MultiBackgroundInitializer.java,method,"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer#getTaskCount()",ok,compiles,6,15.3,ok,compiles,6,15.2
commons-lang-0070,commons-lang,org/apache/commons/lang3/time/DateUtils.java,method,"org.apache.commons.lang3.time.DateUtils#set(Date,int,int)",ok,compiles,1,10.7,ok,compiles,1,12.4
commons-lang-0071,commons-lang,org/apache/commons/lang3/StringEscapeUtils.java,method,"org.apache.commons.lang3.StringEscapeUtils#escapeHtml4(String)",ok,compiles,2,13.6,ok,compiles,2,13.7
commons-lang-0072,commons-lang,org/apache/commons/lang3/time/DateFormatUtils.java,method,"org.apache.commons.lang3.time.DateFormatUtils#format(Calendar,String,Locale)",ok,compiles,1,14.9,ok,compiles,1,14.2
commons-lang-0073,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#indexOfIgnoreCase(CharSequence,CharSequence,int)",ok,compiles,2,14.9,ok,compiles,2,14.4
commons-lang-0074,commons-lang,org/apache/commons/lang3/ArrayUtils.java,field,"org.apache.commons.lang3.ArrayUtils#EMPTY_CLASS_ARRAY",ok,compiles,1,14.6,ok,compiles,1,14.7
commons-lang-0075,commons-lang,org/apache/commons/lang3/concurrent/locks/LockingVisitors.java,method,"org.apache.commons.lang3.concurrent.locks.LockingVisitors.StampedLockVisitor#builder()",ok,compiles,3,15.6,ok,compiles,3,16.7
commons-lang-0076,commons-lang,org/apache/commons/lang3/stream/LangCollectors.java,method,"org.apache.commons.lang3.stream.LangCollectors.SimpleCollector#SimpleCollector(Supplier<A>,BiConsumer<A,T>,BinaryOperator<A>,Function<A,R>,Set<Characteristics>)",ok,compiles,1,14.5,ok,compiles,1,15.3
commons-lang-0077,commons-lang,org/apache/commons/lang3/exception/ContextedRuntimeException.java,field,"org.apache.commons.lang3.exception.ContextedRuntimeException#exceptionContext",ok,compiles,2,12.7,ok,compiles,2,14.8
commons-lang-0078,commons-lang,org/apache/commons/lang3/builder/EqualsBuilder.java,method,"org.apache.commons.lang3.builder.EqualsBuilder#append(float,float)",ok,compiles,3,15.0,ok,compiles,3,15.5
commons-lang-0079,commons-lang,org/apache/commons/lang3/text/StrSubstitutor.java,method,"org.apache.commons.lang3.text.StrSubstitutor#replaceIn(StringBuffer)",ok,compiles,1,14.5,ok,compiles,1,15.1
commons-lang-0080,commons-lang,org/apache/commons/lang3/Validate.java,method,"org.apache.commons.lang3.Validate#notNull(T,String,Object...)",ok,compiles,1,14.8,ok,compiles,1,15.1
commons-lang-0081,commons-lang,org/apache/commons/lang3/function/FailableLongFunction.java,method,"org.apache.commons.lang3.function.FailableLongFunction#apply(long)",ok,compiles,1,15.0,ok,compiles,1,15.3
commons-lang-0082,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#add(float[],float)",ok,compiles,1,15.7,ok,compiles,1,15.9
commons-lang-0083,commons-lang,org/apache/commons/lang3/concurrent/BackgroundInitializer.java,method,"org.apache.commons.lang3.concurrent.BackgroundInitializer.Builder#get()",ok,compiles,7,16.5,ok,compiles,7,16.3
commons-lang-0084,commons-lang,org/apache/commons/lang3/mutable/MutableFloat.java,method,"org.apache.commons.lang3.mutable.MutableFloat#getValue()",ok,compiles,2,14.6,ok,compiles,2,14.9
commons-lang-0085,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getJavaLibraryPath()",ok,compiles,1,14.6,ok,compiles,1,14.6
commons-lang-0086,commons-lang,org/apache/commons/lang3/tuple/MutableTriple.java,method,"org.apache.commons.lang3.tuple.MutableTriple#getLeft()",ok,compiles,2,15.8,ok,compiles,2,16.6
commons-lang-0087,commons-lang,org/apache/commons/lang3/tuple/ImmutablePair.java,method,"org.apache.commons.lang3.tuple.ImmutablePair#ofNonNull(L,R)",ok,compiles,2,14.8,ok,compiles,2,20.0
commons-lang-0088,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#mid(String,int,int)",ok,compiles,1,16.8,ok,compiles,1,20.6
commons-lang-0089,commons-lang,org/apache/commons/lang3/Validate.java,method,"org.apache.commons.lang3.Validate#isTrue(boolean,String,double)",ok,compiles,1,16.7,ok,compiles,1,17.2
commons-lang-0090,commons-lang,org/apache/commons/lang3/Validate.java,method,"org.apache.commons.lang3.Validate#exclusiveBetween(double,double,double,String)",ok,compiles,1,17.2,ok,compiles,1,16.4
commons-lang-0091,commons-lang,org/apache/commons/lang3/BitField.java,method,"org.apache.commons.lang3.BitField#setShortBoolean(short,boolean)",ok,compiles,1,14.2,ok,compiles,1,13.8
commons-lang-0092,commons-lang,org/apache/commons/lang3/Validate.java,method,"org.apache.commons.lang3.Validate#isTrue(boolean,Supplier<String>)",ok,compiles,1,20.9,ok,compiles,1,14.2
commons-lang-0093,commons-lang,org/apache/commons/lang3/builder/ToStringBuilder.java,method,"org.apache.commons.lang3.builder.ToStringBuilder#append(int[])",ok,compiles,4,15.4,ok,fails,4,19.0
commons-lang-0094,commons-lang,org/apache/commons/lang3/StringEscapeUtils.java,method,"org.apache.commons.lang3.StringEscapeUtils#StringEscapeUtils()",ok,compiles,1,14.2,ok,compiles,1,18.7
commons-lang-0095,commons-lang,org/apache/commons/lang3/function/MethodInvokers.java,method,"org.apache.commons.lang3.function.MethodInvokers#asSupplier(Method)",ok,compiles,1,15.4,ok,compiles,1,20.2
commons-lang-0096,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#swap(Object[],int,int)",ok,compiles,1,16.3,ok,compiles,1,21.2
commons-lang-0097,commons-lang,org/apache/commons/lang3/CharSetUtils.java,method,"org.apache.commons.lang3.CharSetUtils#CharSetUtils()",ok,compiles,1,17.4,ok,compiles,1,19.5
commons-lang-0098,commons-lang,org/apache/commons/lang3/builder/ToStringBuilder.java,method,"org.apache.commons.lang3.builder.ToStringBuilder#ToStringBuilder(Object)",ok,compiles,4,20.3,ok,compiles,4,23.1
commons-lang-0099,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#ORG_OPENJDK_JAVA_UTIL_STREAM_TRIPWIRE",ok,compiles,1,22.2,ok,compiles,1,19.1
commons-lang-0100,commons-lang,org/apache/commons/lang3/SystemProperties.java,method,"org.apache.commons.lang3.SystemProperties#getJavaSystemClassLoader()",ok,compiles,1,21.8,ok,compiles,1,20.1
commons-lang-0101,commons-lang,org/apache/commons/lang3/text/StrTokenizer.java,method,"org.apache.commons.lang3.text.StrTokenizer#setTrimmerMatcher(StrMatcher)",ok,compiles,2,24.1,ok,compiles,2,25.3
commons-lang-0102,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,method,"org.apache.commons.lang3.time.FastDatePrinter#format(long)",ok,compiles,2,23.0,ok,compiles,2,25.5
commons-lang-0103,commons-lang,org/apache/commons/lang3/mutable/MutableByte.java,method,"org.apache.commons.lang3.mutable.MutableByte#add(Number)",ok,compiles,2,20.7,ok,compiles,2,23.5
commons-lang-0104,commons-lang,org/apache/commons/lang3/StringUtils.java,method,"org.apache.commons.lang3.StringUtils#join(long[],char)",ok,compiles,1,21.2,ok,compiles,1,19.9
commons-lang-0105,commons-lang,org/apache/commons/lang3/text/StrMatcher.java,method,"org.apache.commons.lang3.text.StrMatcher#quoteMatcher()",ok,compiles,1,23.1,ok,compiles,1,20.9
commons-lang-0106,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JAVA_RMI_SERVER_CODEBASE",ok,compiles,1,21.6,ok,compiles,1,21.9
commons-lang-0107,commons-lang,org/apache/commons/lang3/time/DurationFormatUtils.java,method,"org.apache.commons.lang3.time.DurationFormatUtils#formatDuration(long,String,boolean)",ok,compiles,3,21.7,ok,compiles,3,20.4
commons-lang-0108,commons-lang,org/apache/commons/lang3/stream/Streams.java,method,"org.apache.commons.lang3.stream.Streams.ArrayCollector#finisher()",ok,compiles,2,20.4,ok,compiles,2,19.4
commons-lang-0109,commons-lang,org/apache/commons/lang3/function/FailableIntPredicate.java,method,"org.apache.commons.lang3.function.FailableIntPredicate#test(int)",ok,compiles,1,21.6,ok,compiles,1,19.9
commons-lang-0110,commons-lang,org/apache/commons/lang3/concurrent/MultiBackgroundInitializer.java,field,"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults#resultObjects",ok,compiles,6,20.2,ok,compiles,6,20.3
commons-lang-0111,commons-lang,org/apache/commons/lang3/util/IterableStringTokenizer.java,method,"org.apache.commons.lang3.util.IterableStringTokenizer#toList()",ok,compiles,1,19.8,ok,compiles,1,15.9
commons-lang-0112,commons-lang,org/apache/commons/lang3/SerializationUtils.java,method,"org.apache.commons.lang3.SerializationUtils#deserialize(InputStream)",ok,compiles,2,20.7,ok,compiles,2,17.7
commons-lang-0113,commons-lang,org/apache/commons/lang3/concurrent/ConcurrentUtils.java,method,"org.apache.commons.lang3.concurrent.ConcurrentUtils#extractCauseUnchecked(ExecutionException)",ok,compiles,3,16.7,ok,compiles,3,20.8
commons-lang-0114,commons-lang,org/apache/commons/lang3/builder/AbstractReflection.java,method,"org.apache.commons.lang3.builder.AbstractReflection#isRegistered(Object,Object,Set<Pair<IDKey,IDKey>>)",ok,compiles,3,17.9,ok,compiles,3,20.7
commons-lang-0115,commons-lang,org/apache/commons/lang3/StringUtils.java,field,"org.apache.commons.lang3.StringUtils#NULL",ok,compiles,1,16.7,ok,compiles,1,18.7
commons-lang-0116,commons-lang,org/apache/commons/lang3/time/GmtTimeZone.java,method,"org.apache.commons.lang3.time.GmtTimeZone#getID()",ok,compiles,1,18.1,ok,compiles,1,21.9
commons-lang-0117,commons-lang,org/apache/commons/lang3/builder/HashCodeBuilder.java,method,"org.apache.commons.lang3.builder.HashCodeBuilder#append(float)",ok,compiles,3,22.3,ok,compiles,3,21.5
commons-lang-0118,commons-lang,org/apache/commons/lang3/RandomUtils.java,method,"org.apache.commons.lang3.RandomUtils#nextLong(long,long)",ok,compiles,1,21.9,ok,compiles,1,21.7
commons-lang-0119,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JDK_XML_MAX_PARAMETER_ENTITY_SIZE_LIMIT",ok,compiles,1,20.0,ok,compiles,1,19.8
commons-lang-0120,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JDK_HTTP_CLIENT_MAX_STREAMS",ok,compiles,1,19.2,ok,compiles,1,19.1
commons-lang-0121,commons-lang,org/apache/commons/lang3/mutable/MutableDouble.java,method,"org.apache.commons.lang3.mutable.MutableDouble#isNaN()",ok,compiles,2,20.4,ok,compiles,2,17.6
commons-lang-0122,commons-lang,org/apache/commons/lang3/text/translate/EntityArrays.java,method,"org.apache.commons.lang3.text.translate.EntityArrays#HTML40_EXTENDED_UNESCAPE()",ok,compiles,1,22.0,ok,compiles,1,16.8
commons-lang-0123,commons-lang,org/apache/commons/lang3/ArrayUtils.java,method,"org.apache.commons.lang3.ArrayUtils#isSameLength(boolean[],boolean[])",ok,compiles,1,17.0,ok,compiles,1,18.2
commons-lang-0124,commons-lang,org/apache/commons/lang3/SystemUtils.java,field,"org.apache.commons.lang3.SystemUtils#IS_JAVA_1_3",ok,compiles,1,16.7,ok,compiles,1,17.6
commons-lang-0125,commons-lang,org/apache/commons/lang3/time/AbstractFormatCache.java,method,"org.apache.commons.lang3.time.AbstractFormatCache#getTimeInstance(int,TimeZone,Locale)",ok,compiles,1,18.5,ok,compiles,1,17.5
commons-lang-0126,commons-lang,org/apache/commons/lang3/builder/ReflectionDiffBuilder.java,method,"org.apache.commons.lang3.builder.ReflectionDiffBuilder#builder()",ok,compiles,6,19.4,ok,compiles,6,17.8
commons-lang-0127,commons-lang,org/apache/commons/lang3/text/StrBuilder.java,method,"org.apache.commons.lang3.text.StrBuilder#ensureCapacity(int)",ok,compiles,3,18.6,ok,compiles,3,18.7
commons-lang-0128,commons-lang,org/apache/commons/lang3/Validate.java,method,"org.apache.commons.lang3.Validate#isTrue(boolean,String,long)",ok,compiles,1,17.9,ok,compiles,1,15.1
commons-lang-0129,commons-lang,org/apache/commons/lang3/mutable/MutableLong.java,method,"org.apache.commons.lang3.mutable.MutableLong#MutableLong(Number)",ok,compiles,2,16.6,ok,compiles,2,16.3
commons-lang-0130,commons-lang,org/apache/commons/lang3/text/StrBuilder.java,field,"org.apache.commons.lang3.text.StrBuilder#CAPACITY",ok,compiles,2,16.7,ok,compiles,2,19.7
commons-lang-0131,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JAVA_IO_TMPDIR",ok,compiles,1,16.5,ok,compiles,1,19.2
commons-lang-0132,commons-lang,org/apache/commons/lang3/util/FluentBitSet.java,method,"org.apache.commons.lang3.util.FluentBitSet#clear()",ok,compiles,1,16.0,ok,compiles,1,20.5
commons-lang-0133,commons-lang,org/apache/commons/lang3/reflect/TypeUtils.java,method,"org.apache.commons.lang3.reflect.TypeUtils#equals(GenericArrayType,Type)",ok,compiles,1,16.5,ok,compiles,1,21.6
commons-lang-0134,commons-lang,org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,method,"org.apache.commons.lang3.concurrent.EventCountCircuitBreaker.AbstractStateStrategy#fetchCheckInterval(EventCountCircuitBreaker)",ok,compiles,3,17.5,ok,compiles,3,21.9
commons-lang-0135,commons-lang,org/apache/commons/lang3/SystemProperties.java,field,"org.apache.commons.lang3.SystemProperties#JAVA_VM_VERSION",ok,compiles,1,21.5,ok,compiles,1,17.3
commons-lang-0136,commons-lang,org/apache/commons/lang3/stream/LangCollectors.java,method,"org.apache.commons.lang3.stream.LangCollectors#LangCollectors()",ok,compiles,1,17.0,ok,compiles,1,14.2
commons-lang-0137,commons-lang,org/apache/commons/lang3/CharSequenceUtils.java,field,"org.apache.commons.lang3.CharSequenceUtils#TO_STRING_LIMIT",ok,compiles,1,15.4,ok,compiles,1,13.9
commons-lang-0138,commons-lang,org/apache/commons/lang3/tuple/ImmutablePair.java,method,"org.apache.commons.lang3.tuple.ImmutablePair#nullPair()",ok,compiles,2,19.4,ok,compiles,2,16.9
commons-lang-0139,commons-lang,org/apache/commons/lang3/time/FastDatePrinter.java,field,"org.apache.commons.lang3.time.FastDatePrinter.PaddedNumberField#size",ok,compiles,2,18.6,ok,compiles,2,19.1
commons-lang-0140,commons-lang,org/apache/commons/lang3/builder/EqualsBuilder.java,method,"org.apache.commons.lang3.builder.EqualsBuilder#append(byte,byte)",ok,compiles,3,18.5,ok,compiles,3,19.8
commons-lang-0141,commons-lang,org/apache/commons/lang3/time/FastDateFormat.java,method,"org.apache.commons.lang3.time.FastDateFormat#format(Date,StringBuffer)",ok,compiles,4,24.8,ok,compiles,4,24.2
